Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1975","1975","tonnes","7467882","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1976","1976","tonnes","7570875","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1977","1977","tonnes","7942862","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1978","1978","tonnes","8103886","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1979","1979","tonnes","8325414","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1980","1980","tonnes","8449156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1981","1981","tonnes","8757080","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1982","1982","tonnes","8998123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1983","1983","tonnes","8774740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1984","1984","tonnes","9377984","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1985","1985","tonnes","9434817","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1986","1986","tonnes","9485422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1987","1987","tonnes","10198636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1988","1988","tonnes","10800439","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1989","1989","tonnes","11255251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1990","1990","tonnes","11572518","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1991","1991","tonnes","11939883","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1992","1992","tonnes","12700620","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1993","1993","tonnes","13252336","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1994","1994","tonnes","14261120","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1995","1995","tonnes","14328984","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1996","1996","tonnes","15335317","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1997","1997","tonnes","16403499","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1998","1998","tonnes","16149102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","1999","1999","tonnes","17191619","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2000","2000","tonnes","18398156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2001","2001","tonnes","18837466","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2002","2002","tonnes","20281360","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2003","2003","tonnes","21467354","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2004","2004","tonnes","22533205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2005","2005","tonnes","22585978","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2006","2006","tonnes","23616667","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2007","2007","tonnes","23758566","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2008","2008","tonnes","23844361","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2009","2009","tonnes","24198911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2010","2010","tonnes","24688242","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2011","2011","tonnes","25119671","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2012","2012","tonnes","25736107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2013","2013","tonnes","24638846","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2014","2014","tonnes","24983011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2015","2015","tonnes","26151231","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2016","2016","tonnes","27440987","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2017","2017","tonnes","27726623","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","27256487","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1961","1961","tonnes","3014416","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1962","1962","tonnes","3567128","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1963","1963","tonnes","3563880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1964","1964","tonnes","3276909","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1965","1965","tonnes","3934716","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1966","1966","tonnes","3158945","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1967","1967","tonnes","2582793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1968","1968","tonnes","3130030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1969","1969","tonnes","3404958","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1970","1970","tonnes","4235815","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1971","1971","tonnes","3286032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1972","1972","tonnes","2521591","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1973","1973","tonnes","2490385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1974","1974","tonnes","2193542","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1975","1975","tonnes","2570330","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1976","1976","tonnes","2226070","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1977","1977","tonnes","2858112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1978","1978","tonnes","2938754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1979","1979","tonnes","2940114","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1980","1980","tonnes","2265627","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1981","1981","tonnes","2246614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1982","1982","tonnes","2739404","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1983","1983","tonnes","2339574","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1984","1984","tonnes","2611172","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1985","1985","tonnes","2594910","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1986","1986","tonnes","2801323","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1987","1987","tonnes","2850743","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1988","1988","tonnes","2417566","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1989","1989","tonnes","2271267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1990","1990","tonnes","2923101","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1991","1991","tonnes","2671501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1992","1992","tonnes","2221953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1993","1993","tonnes","2156763","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1994","1994","tonnes","2437826","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1995","1995","tonnes","2472423","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1996","1996","tonnes","2423614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1997","1997","tonnes","2244673","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1998","1998","tonnes","2703754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","1999","1999","tonnes","2685819","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2000","2000","tonnes","1986904","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2001","2001","tonnes","1830292","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2002","2002","tonnes","1870754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2003","2003","tonnes","2009261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2004","2004","tonnes","1846973","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2005","2005","tonnes","2699273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2006","2006","tonnes","2513502","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2007","2007","tonnes","1658238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2008","2008","tonnes","1988579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2009","2009","tonnes","2158105","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2010","2010","tonnes","1812580","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2011","2011","tonnes","2135018","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2012","2012","tonnes","2024740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2013","2013","tonnes","2273498","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2014","2014","tonnes","2654380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2015","2015","tonnes","3149085","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2016","2016","tonnes","2947643","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2017","2017","tonnes","3110865","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","333","Linseed","2018","2018","tonnes","3182754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1961","1961","tonnes","631322","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1962","1962","tonnes","638118","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1963","1963","tonnes","586300","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1964","1964","tonnes","708109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1965","1965","tonnes","874157","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1966","1966","tonnes","849150","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1967","1967","tonnes","764793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1968","1968","tonnes","744530","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1969","1969","tonnes","677100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1970","1970","tonnes","753224","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1971","1971","tonnes","640565","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1972","1972","tonnes","633071","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1973","1973","tonnes","659516","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1974","1974","tonnes","635592","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1975","1975","tonnes","444011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1976","1976","tonnes","427913","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1977","1977","tonnes","463728","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1978","1978","tonnes","394791","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1979","1979","tonnes","266442","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1980","1980","tonnes","332995","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1981","1981","tonnes","322746","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1982","1982","tonnes","489990","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1983","1983","tonnes","849681","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1984","1984","tonnes","1111209","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1985","1985","tonnes","1080000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1986","1986","tonnes","1073797","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1987","1987","tonnes","1154674","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1988","1988","tonnes","1213905","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1989","1989","tonnes","1087440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1990","1990","tonnes","1102537","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1991","1991","tonnes","1269034","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1992","1992","tonnes","1348922","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1993","1993","tonnes","1609994","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1994","1994","tonnes","1212836","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1995","1995","tonnes","1704178","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1996","1996","tonnes","1656886","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1997","1997","tonnes","1694048","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1998","1998","tonnes","1848971","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","1999","1999","tonnes","2103216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2000","2000","tonnes","1233871","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2001","2001","tonnes","1245614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2002","2002","tonnes","1392495","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2003","2003","tonnes","998580","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2004","2004","tonnes","1509017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2005","2005","tonnes","1303986","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2006","2006","tonnes","1600072","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2007","2007","tonnes","778040","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2008","2008","tonnes","964115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2009","2009","tonnes","1010606","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2010","2010","tonnes","1266413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2011","2011","tonnes","1148705","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2012","2012","tonnes","1325844","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2013","2013","tonnes","818339","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2014","2014","tonnes","1071753","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2015","2015","tonnes","1247217","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2016","2016","tonnes","1289711","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2017","2017","tonnes","1618051","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","210","Lupins","2018","2018","tonnes","1188213","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1961","1961","tonnes","205027583","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1962","1962","tonnes","204876937","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1963","1963","tonnes","220228333","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1964","1964","tonnes","215172627","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1965","1965","tonnes","226544256","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1966","1966","tonnes","245599160","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1967","1967","tonnes","272548473","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1968","1968","tonnes","255670551","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1969","1969","tonnes","269506068","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1970","1970","tonnes","265831145","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1971","1971","tonnes","313622622","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1972","1972","tonnes","308826290","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1973","1973","tonnes","318290469","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1974","1974","tonnes","306427347","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1975","1975","tonnes","341751971","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1976","1976","tonnes","352395866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1977","1977","tonnes","371593355","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1978","1978","tonnes","393600091","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1979","1979","tonnes","418622993","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1980","1980","tonnes","396623388","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1981","1981","tonnes","446772517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1982","1982","tonnes","448932280","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1983","1983","tonnes","347082034","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1984","1984","tonnes","450449992","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1985","1985","tonnes","485527301","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1986","1986","tonnes","478176622","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1987","1987","tonnes","453115794","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1988","1988","tonnes","403050234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1989","1989","tonnes","476874503","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1990","1990","tonnes","483620724","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1991","1991","tonnes","494407622","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1992","1992","tonnes","533789336","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1993","1993","tonnes","477221153","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1994","1994","tonnes","568663564","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1995","1995","tonnes","517299059","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1996","1996","tonnes","586146163","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1997","1997","tonnes","584411894","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1998","1998","tonnes","615081853","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","1999","1999","tonnes","607434709","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","2000","2000","tonnes","592038698","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","2001","2001","tonnes","615152413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","56","Maize","2002","2002","tonnes","603551954","A","Aggregate, may include official, semi-official, estimated or calculated data"
